0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1391186668.391 314.496 229.665 1265 311.815 228.556 1280 308.857 228.427 1284 306.064 229.098 1289 303.981 230.516 1289 306.279 231.29 1289 309.07 231.309 0 311.884 230.71 0 330.715 228.121 1265 333.356 226.527 1275 336.56 225.848 1275 339.736 225.988 1275 342.653 226.889 1275 339.988 228.198 1270 336.898 228.772 1270 333.727 228.727 1275 313.352 220.572 1261 309.204 219.52 1299 304.693 219.52 1304 301.674 221.081 1304 299.864 223.42 1304 300.424 225.411 1299 302.648 223.737 1299 305.472 222.791 1299 309.337 222.731 1284 313.428 223.238 1275 328.48 218.678 1284 333.395 216.802 1289 339.079 215.824 1294 343.428 216.851 1294 346.783 218.752 1294 346.892 220.983 1289 342.932 219.75 1289 338.806 219.414 1289 333.75 220.119 1289 328.807 221.533 1275 318.301 229.13 1261 317.957 233.986 1261 316.579 238.459 1261 313.975 242.13 1265 314.565 246.03 1256 319.241 246.737 1243 323.617 246.439 1243 330.676 245 1256 331.246 240.925 1261 327.77 237.717 1261 326.309 233.311 1261 325.745 228.552 1265 313.624 255.117 1243 316.398 253.213 1243 319.712 252.005 1243 323.22 252.447 1243 326.803 251.456 1243 331.99 251.893 1252 337.506 252.965 1256 333.566 256.682 1252 329.336 258.996 1247 324.212 260.041 1243 319.687 259.55 1243 316.388 257.904 1243 315.238 255.242 1243 319.003 254.58 1243 323.526 254.566 1243 329.138 253.737 1243 335.487 253.432 1256 329.623 255.358 1243 323.712 256.29 1243 318.884 256.125 1243 300.13 231.69 1289 300.44 237.919 1280 301.26 243.919 1280 302.953 249.87 1280 305.131 255.654 1261 308.025 260.932 1256 311.325 265.35 1252 314.982 269.521 1261 319.496 273.003 1261 325.675 274.42 1261 332.961 273.672 1261 340.215 271.207 1270 346.723 267.204 1270 351.991 262.202 1284 355.976 256.246 1299 358.124 249.425 1309 359.067 242.201 1309 359.472 234.75 1309 359.148 226.789 1314 309.056 229.946 1284 336.704 227.384 1270 322.208 242.93 1247 314.034 217.575 1261 309.51 216.49 1304 303.95 216.598 1304 299.757 218.753 1314 297.498 221.55 1314 327.37 215.791 1289 332.57 213.823 1289 339.159 212.74 1294 344.522 213.979 1299 348.262 216.064 1304
1391186668.434 314.492 229.663 1265 311.812 228.554 1280 308.854 228.424 1280 306.06 229.095 1289 303.977 230.513 1289 306.276 231.288 1280 309.066 231.307 1280 311.88 230.709 1261 330.712 228.122 1265 333.353 226.527 1275 336.557 225.849 1275 339.733 225.989 1275 342.65 226.891 1275 339.985 228.2 1270 336.894 228.773 1270 333.724 228.728 1270 313.349 220.57 1256 309.201 219.517 1299 304.691 219.518 1299 301.672 221.078 1304 299.861 223.417 1304 300.421 225.407 1299 302.645 223.735 1299 305.469 222.788 1299 309.334 222.729 1284 313.425 223.236 1275 328.478 218.678 1284 333.393 216.803 1289 339.077 215.825 1294 343.426 216.853 1294 346.781 218.754 1294 346.89 220.986 1289 342.93 219.752 1289 338.804 219.415 1289 333.747 220.12 1284 328.804 221.534 1280 318.298 229.129 1261 317.953 233.985 1261 316.575 238.458 1261 313.97 242.128 1261 314.56 246.029 1256 319.236 246.736 1247 323.611 246.439 1247 330.671 245 1256 331.241 240.926 1256 327.765 237.717 1261 326.306 233.311 1261 325.741 228.551 1265 313.618 255.115 1243 316.392 253.212 1243 319.706 252.004 1243 323.214 252.446 1238 326.797 251.456 1243 331.984 251.894 1252 337.499 252.966 1252 333.559 256.683 1252 329.329 258.997 1247 324.205 260.041 1243 319.68 259.549 1243 316.381 257.903 1243 315.232 255.24 1243 318.996 254.579 1243 323.519 254.566 1238 329.132 253.737 1247 335.48 253.433 1252 329.617 255.358 1247 323.706 256.289 1243 318.878 256.124 1243 300.126 231.686 1284 300.436 237.916 1280 301.255 243.916 1280 302.948 249.867 1275 305.124 255.651 1261 308.018 260.93 1256 311.317 265.349 1252 314.974 269.519 1261 319.487 273.002 1261 325.667 274.419 1256 332.953 273.673 1261 340.207 271.208 1265 346.716 267.206 1275 351.984 262.205 1284 355.969 256.25 1294 358.118 249.429 1304 359.062 242.205 1309 359.468 234.754 1309 359.145 226.793 1309 309.052 229.944 0 336.701 227.385 1270 322.204 242.929 1247 314.032 217.574 1261 309.509 216.488 1309 303.949 216.595 1304 299.755 218.75 1314 297.496 221.547 1309 327.369 215.792 1289 332.568 213.824 1289 339.157 212.741 1294 344.521 213.981 1299 348.26 216.067 1299
1391186668.492 314.164 230.37 1261 311.427 229.236 1280 308.414 229.086 1284 305.558 229.715 1294 303.426 231.101 1289 305.751 231.946 1294 308.591 231.995 0 311.48 231.407 1270 330.507 228.848 1265 333.183 227.194 1270 336.421 226.492 1270 339.666 226.588 1270 342.634 227.437 1275 339.95 228.813 1270 336.815 229.434 1265 333.58 229.419 1270 312.972 221.525 1261 308.812 220.376 1299 304.259 220.208 1299 301.154 221.637 1304 299.266 223.907 1304 299.812 225.937 1299 302.097 224.368 1299 304.969 223.534 1299 308.871 223.573 1284 312.977 224.154 1270 328.377 219.561 1280 333.332 217.587 1289 339.024 216.435 1289 343.4 217.338 1289 346.831 219.122 1289 346.946 221.383 1289 342.984 220.304 1284 338.826 220.07 1284 333.757 220.872 1284 328.777 222.367 1275 317.992 229.912 1261 317.712 234.963 1261 316.389 239.704 1261 313.759 243.534 1261 314.348 247.479 1256 318.983 248.29 1247 323.512 247.98 1252 330.618 246.433 1256 331.148 242.262 1256 327.603 238.893 1256 326.111 234.269 1252 325.503 229.309 1265 313.401 256.566 1243 316.243 254.905 1247 319.584 253.855 1243 323.138 254.31 1238 326.764 253.317 1238 331.961 253.607 1247 337.629 254.487 1256 333.676 258.393 1247 329.387 260.866 1238 324.148 261.972 1238 319.519 261.396 1247 316.211 259.588 1247 315.042 256.812 1247 318.848 256.311 1247 323.46 256.358 1238 329.165 255.477 1238 335.587 255.053 1252 329.686 257.217 1238 323.644 258.245 1238 318.738 257.978 1243 299.444 232.022 1284 299.787 238.34 1280 300.707 244.46 1280 302.536 250.521 1270 304.865 256.401 1261 307.901 261.738 1252 311.279 266.243 1256 314.955 270.54 1261 319.415 274.087 1261 325.567 275.542 1261 332.844 274.714 1256 340.028 272.114 1265 346.464 268.007 1275 351.776 262.964 1280 355.929 256.878 1299 358.212 249.912 1309 359.21 242.507 1309 359.646 234.902 1309 359.351 226.863 1314 308.602 230.607 1284 336.594 228.028 1270 322.045 244.322 1252 313.748 218.515 1261 309.236 217.32 1299 303.645 217.211 1304 299.31 219.2 1314 296.936 221.93 1314 327.214 216.657 1289 332.435 214.592 1289 339.019 213.314 1294 344.424 214.402 1294 348.244 216.358 1299
1391186668.548 314.014 230.829 1261 311.253 229.638 1275 308.181 229.441 1280 305.261 230.006 1280 303.091 231.319 1280 305.441 232.214 1275 308.332 232.306 1275 311.28 231.782 1270 330.317 229.587 1270 333.04 227.947 1270 336.334 227.281 1270 339.639 227.373 1270 342.628 228.185 1275 339.923 229.534 1270 336.753 230.144 1265 333.442 230.13 1270 312.917 222.446 1261 308.744 221.136 1294 304.148 220.723 1299 300.939 221.955 1299 298.943 224.125 1294 299.465 226.173 1294 301.823 224.763 1294 304.741 224.109 1294 308.697 224.308 1284 312.803 225.011 1270 328.318 220.654 1275 333.353 218.645 1280 339.062 217.379 1289 343.462 218.226 1289 346.942 219.926 1289 346.972 222.181 1289 343.071 221.231 1284 338.902 221.053 1284 333.824 221.899 1280 328.794 223.4 1275 317.825 230.532 1261 317.546 235.775 1256 316.237 240.749 1256 313.607 244.72 1261 314.169 248.655 1256 318.76 249.586 1247 323.331 249.313 1243 330.46 247.785 1256 330.996 243.544 1256 327.443 240.017 1256 325.884 235.204 1252 325.228 229.994 1270 313.365 257.883 1243 316.137 256.429 1243 319.414 255.487 1243 322.931 255.999 1238 326.546 255.051 1243 331.638 255.373 1243 337.175 256.186 1252 333.41 260.044 1243 329.217 262.54 1243 324.062 263.633 1238 319.459 262.999 1243 316.199 261.099 1243 315.163 258.247 1243 318.871 257.958 1243 323.394 258.075 1238 328.957 257.275 1238 335.016 256.804 1247 329.409 258.838 1238 323.562 259.833 1238 318.778 259.498 1243 298.855 231.926 1284 299.171 238.503 1280 300.226 244.905 1275 302.251 251.226 1275 304.787 257.324 1261 308.023 262.802 1252 311.485 267.4 1256 315.189 271.788 1261 319.685 275.287 1261 325.898 276.681 1256 333.205 275.671 1261 340.27 272.837 1265 346.499 268.574 1270 351.712 263.468 1284 355.884 257.14 1299 358.163 250.005 1309 359.137 242.49 1309 359.522 234.833 1309 359.239 226.839 1309 308.357 230.942 1280 336.509 228.773 1270 321.875 245.546 1247 313.825 219.464 1261 309.337 218.093 1299 303.733 217.669 1299 299.235 219.396 1299 296.707 222.019 1309 327.151 217.738 1275 332.426 215.646 1284 339.011 214.245 1289 344.445 215.261 1294 348.308 217.126 1294
1391186668.605 314.025 230.895 1265 311.263 229.704 1275 308.19 229.508 1280 305.269 230.072 1280 303.099 231.386 1280 305.449 232.282 1280 308.342 232.373 1280 311.29 231.849 1275 330.333 229.652 1270 333.057 228.012 1270 336.352 227.346 1270 339.658 227.437 1275 342.648 228.25 1275 339.942 229.599 1270 336.771 230.209 1265 333.459 230.196 1270 312.927 222.51 1261 308.753 221.199 1294 304.155 220.786 1299 300.945 222.02 1299 298.949 224.19 1299 299.471 226.238 1294 301.83 224.828 1294 304.749 224.174 1294 308.706 224.372 1280 312.814 225.076 1265 328.334 220.717 1275 333.369 218.706 1280 339.08 217.44 1289 343.483 218.287 1284 346.964 219.988 1289 346.994 222.244 1289 343.091 221.293 1284 338.921 221.116 1280 333.842 221.961 1280 328.81 223.463 1270 317.837 230.598 1261 317.558 235.843 1256 316.249 240.819 1256 313.618 244.791 1261 314.181 248.727 1256 318.774 249.658 1247 323.346 249.385 1243 330.477 247.857 1252 331.013 243.614 1256 327.459 240.086 1256 325.9 235.272 1256 325.242 230.06 1261 313.268 257.872 1243 316.082 256.424 1243 319.401 255.501 1243 322.951 256.001 1238 326.601 255.058 1243 331.73 255.349 1243 337.329 256.153 1252 333.521 260.105 1243 329.288 262.657 1238 324.073 263.773 1238 319.418 263.12 1243 316.132 261.172 1243 315.05 258.254 1243 318.8 257.939 1243 323.395 258.051 1238 329.045 257.239 1238 335.198 256.788 1247 329.53 258.95 1238 323.58 259.99 1238 318.715 259.623 1243 298.861 231.994 1289 299.178 238.573 1280 300.233 244.976 1275 302.259 251.3 1280 304.796 257.399 1261 308.034 262.879 1252 311.497 267.479 1252 315.202 271.868 1256 319.7 275.368 1256 325.914 276.761 1256 333.224 275.752 1256 340.291 272.916 1261 346.522 268.651 1270 351.736 263.544 1284 355.91 257.213 1299 358.189 250.076 1309 359.164 242.558 1314 359.548 234.899 1309 359.265 226.902 1309 308.366 231.009 1280 336.528 228.838 1270 321.89 245.617 1247 313.836 219.527 1261 309.345 218.156 1294 303.74 217.732 1299 299.24 219.459 1299 296.711 222.084 1309 327.165 217.8 1280 332.442 215.706 1284 339.029 214.305 1289 344.466 215.321 1294 348.33 217.186 1294
1391186668.657 314.006 230.906 1261 311.244 229.715 1270 308.169 229.519 1275 305.247 230.084 1280 303.076 231.399 1275 305.427 232.294 1275 308.321 232.386 1275 311.271 231.861 1265 330.321 229.66 1265 333.046 228.019 1270 336.342 227.351 1270 339.649 227.442 1270 342.64 228.255 1270 339.934 229.605 1265 336.762 230.216 1265 333.448 230.203 1265 312.907 222.517 1256 308.73 221.207 1289 304.131 220.795 1294 300.92 222.029 1299 298.923 224.201 1294 299.446 226.25 1289 301.806 224.838 1294 304.725 224.184 1289 308.684 224.381 1280 312.794 225.084 1261 328.319 220.721 1275 333.357 218.709 1280 339.069 217.442 1289 343.474 218.288 1284 346.956 219.989 1289 346.987 222.246 1289 343.083 221.295 1284 338.91 221.119 1280 333.829 221.965 1275 328.796 223.468 1270 317.82 230.608 1261 317.542 235.856 1256 316.233 240.833 1256 313.602 244.807 1261 314.166 248.745 1256 318.76 249.676 1247 323.334 249.402 1243 330.468 247.872 1252 331.003 243.627 1252 327.447 240.098 1252 325.886 235.282 1252 325.228 230.069 1256 313.254 257.894 1243 316.068 256.445 1243 319.389 255.521 1243 322.94 256.021 1238 326.591 255.076 1238 331.723 255.367 1247 337.324 256.17 1252 333.515 260.124 1247 329.28 262.678 1238 324.064 263.795 1234 319.407 263.143 1243 316.119 261.194 1243 315.036 258.275 1243 318.788 257.959 1243 323.385 258.071 1234 329.037 257.258 1238 335.192 256.805 1247 329.522 258.969 1238 323.57 260.011 1234 318.703 259.645 1243 298.837 232.008 1284 299.155 238.589 1275 300.212 244.995 1275 302.239 251.321 1275 304.778 257.422 1261 308.018 262.903 1252 311.483 267.505 1247 315.19 271.895 1252 319.691 275.395 1256 325.908 276.789 1252 333.22 275.777 1256 340.29 272.939 1261 346.523 268.672 1275 351.738 263.561 1284 355.913 257.228 1294 358.191 250.088 1309 359.165 242.567 1309 359.548 234.904 1304 359.264 226.904 1309 308.345 231.021 1275 336.518 228.844 1270 321.877 245.632 1243 313.815 219.533 1256 309.323 218.162 1294 303.715 217.739 1294 299.214 219.468 1299 296.685 222.094 1304 327.15 217.803 1280 332.428 215.708 1280 339.018 214.306 1289 344.457 215.321 1294 348.323 217.186 1294
1391186668.702 314.119 230.619 1261 311.353 229.448 1265 308.265 229.271 1275 305.333 229.867 1280 303.155 231.222 1275 305.52 232.112 1275 308.432 232.192 1275 311.39 231.63 1265 330.609 229.266 1270 333.327 227.615 1270 336.636 226.931 1270 339.957 227.04 1265 342.959 227.886 1270 340.251 229.264 1265 337.051 229.885 1261 333.725 229.854 1270 312.991 221.741 1256 308.79 220.508 1294 304.177 220.218 1294 300.987 221.586 1299 299.02 223.852 1299 299.562 225.872 1294 301.909 224.353 1294 304.832 223.593 1294 308.779 223.717 1280 312.9 224.369 1261 328.6 219.902 1275 333.658 217.911 1280 339.435 216.7 1289 343.861 217.65 1289 347.309 219.46 1289 347.303 221.696 1289 343.416 220.629 1284 339.25 220.38 1280 334.134 221.194 1275 329.073 222.686 1275 318.004 230.195 1261 317.709 235.326 1256 316.362 240.173 1256 313.688 244.085 1256 314.266 248.07 1252 318.882 248.872 1247 323.456 248.594 1243 330.57 247.156 1252 331.136 242.939 1252 327.615 239.473 1252 326.12 234.737 1256 325.526 229.658 1261 313.342 257.449 1243 316.109 255.785 1243 319.42 254.694 1243 322.939 255.188 1238 326.543 254.234 1238 331.629 254.678 1243 337.086 255.701 1247 333.329 259.519 1234 329.139 261.982 1238 323.987 263.059 1234 319.405 262.446 1238 316.135 260.584 1238 315.132 257.729 1238 318.833 257.275 1238 323.345 257.337 1234 328.872 256.569 1238 334.909 256.256 1238 329.314 258.241 1238 323.507 259.199 1234 318.738 258.895 1238 298.962 231.982 1284 299.256 238.451 1275 300.243 244.746 1275 302.176 250.97 1270 304.597 256.948 1261 307.703 262.336 1256 311.097 266.893 1247 314.787 271.251 1256 319.284 274.812 1256 325.538 276.249 1256 332.906 275.289 1256 340.02 272.497 1256 346.325 268.287 1270 351.562 263.207 1280 355.7 257.035 1294 358.016 250.013 1309 359.06 242.579 1309 359.536 234.981 1304 359.298 227.009 1309 308.446 230.795 1275 336.814 228.468 1265 321.997 244.92 1247 313.833 218.707 1256 309.293 217.424 1299 303.639 217.162 1294 299.177 219.071 1299 296.702 221.798 1309 327.436 216.956 1275 332.747 214.88 1280 339.432 213.541 1289 344.916 214.683 1294 348.753 216.669 1294
1391186668.759 314.203 230.435 1256 311.417 229.222 1270 308.276 229.042 1270 305.298 229.673 1275 303.093 231.075 1280 305.498 231.966 1280 308.459 232.041 1270 311.452 231.462 1261 330.899 229.045 1265 333.622 227.367 1270 336.968 226.668 1270 340.311 226.801 1270 343.301 227.706 1275 340.586 229.083 1265 337.366 229.698 1265 334.019 229.653 1265 313.084 221.276 1252 308.766 220.073 1289 304.017 219.856 1294 300.78 221.355 1299 298.807 223.734 1299 299.395 225.727 1294 301.763 224.113 1284 304.737 223.269 1294 308.785 223.343 1275 313.013 223.967 1256 328.866 219.479 1270 333.956 217.502 1275 339.786 216.33 1289 344.242 217.363 1289 347.65 219.271 1284 347.594 221.487 1284 343.73 220.339 1280 339.573 220.048 1280 334.431 220.838 1280 329.336 222.31 1270 318.197 229.967 1252 317.933 235.117 1252 316.59 239.934 1252 313.905 243.841 1252 314.522 247.871 1252 319.248 248.571 1243 323.801 248.291 1243 330.855 246.912 1247 331.423 242.684 1252 327.899 239.238 1247 326.385 234.502 1247 325.788 229.424 1256 313.463 257.362 1238 316.264 255.542 1243 319.639 254.333 1243 323.178 254.825 1234 326.781 253.855 1234 331.82 254.397 1238 337.127 255.565 1247 333.448 259.34 1238 329.306 261.783 1238 324.186 262.851 1234 319.597 262.269 1234 316.278 260.446 1238 315.305 257.585 1238 319.035 257.015 1238 323.545 257.035 1234 329.003 256.29 1234 334.909 256.079 1243 329.42 257.991 1234 323.706 258.917 1229 318.941 258.65 1238 298.676 231.975 1275 299.021 238.552 1270 300.072 244.922 1270 302.034 251.207 1261 304.444 257.224 1256 307.554 262.631 1247 310.975 267.175 1252 314.759 271.476 1256 319.405 274.975 1252 325.747 276.361 1252 333.119 275.388 1252 340.197 272.586 1256 346.445 268.355 1275 351.604 263.238 1280 355.637 257.067 1289 357.884 250.06 1304 358.912 242.639 1304 359.386 235.044 1304 359.131 227.043 1309 308.462 230.615 1270 337.134 228.253 1265 322.28 244.668 1243 313.885 218.193 1256 309.22 216.944 1294 303.398 216.782 1294 298.884 218.861 1304 296.415 221.712 1304 327.702 216.497 1275 333.054 214.433 1280 339.82 213.137 1289 345.365 214.384 1294 349.174 216.483 1294
1391186668.805 314.474 229.721 1256 311.674 228.492 1265 308.521 228.324 1270 305.54 229.013 1280 303.325 230.479 1280 305.754 231.315 1275 308.725 231.36 1270 311.715 230.76 1261 331.231 228.244 1261 333.951 226.557 1265 337.301 225.843 1270 340.625 226.012 1270 343.578 226.995 1275 340.866 228.328 1265 337.661 228.911 1265 334.338 228.854 1265 313.408 220.39 1256 308.984 219.28 1294 304.126 219.247 1294 300.889 220.918 1299 298.947 223.413 1294 299.577 225.367 1284 301.939 223.621 1284 304.934 222.639 1289 309.07 222.598 1275 313.4 223.145 1256 329.155 218.639 1270 334.241 216.721 1280 340.106 215.679 1289 344.555 216.802 1294 347.895 218.819 1289 347.825 221.014 1289 343.971 219.742 1284 339.841 219.375 1280 334.676 220.096 1280 329.577 221.52 1265 318.538 229.168 1252 318.275 234.223 1247 316.908 238.874 1252 314.207 242.665 1256 314.835 246.704 1252 319.71 247.301 1243 324.196 247.015 1238 331.194 245.662 1247 331.753 241.477 1252 328.235 238.166 1252 326.715 233.578 1252 326.124 228.623 1256 313.509 256.127 1229 316.44 254.21 1234 319.892 252.909 1234 323.438 253.404 1234 327.022 252.393 1234 332.052 252.958 1238 337.281 254.132 1247 333.492 257.651 1238 329.328 259.887 1234 324.258 260.884 1234 319.706 260.416 1238 316.332 258.842 1234 315.302 256.229 1234 319.184 255.647 1234 323.711 255.654 1234 329.134 254.866 1234 335.046 254.569 1247 329.453 256.151 1234 323.772 256.976 1234 318.99 256.867 1234 298.767 231.599 1280 299.129 238.152 1275 300.094 244.473 1270 301.91 250.714 1261 304.165 256.727 1252 307.184 262.134 1243 310.595 266.605 1247 314.464 270.791 1256 319.298 274.193 1252 325.776 275.506 1256 333.198 274.582 1256 340.344 271.911 1256 346.641 267.761 1270 351.764 262.657 1275 355.649 256.57 1299 357.768 249.644 1299 358.741 242.319 1304 359.199 234.794 1304 358.919 226.801 1299 308.716 229.933 1275 337.444 227.468 1265 322.63 243.483 1243 314.109 217.265 1256 309.312 216.122 1294 303.359 216.195 1294 298.887 218.494 1304 296.482 221.464 1299 328.016 215.638 1275 333.384 213.63 1280 340.204 212.479 1294 345.75 213.842 1294 349.501 216.068 1294
1391186668.860 314.5 229.689 1256 311.704 228.46 1270 308.555 228.292 1275 305.577 228.978 1280 303.364 230.442 1280 305.79 231.278 1275 308.758 231.324 0 311.743 230.726 0 331.237 228.22 1261 333.954 226.536 1265 337.3 225.824 1270 340.62 225.994 1270 343.569 226.977 1275 340.86 228.307 1265 337.658 228.889 1261 334.34 228.831 1261 313.439 220.369 1252 309.021 219.259 1289 304.169 219.224 1294 300.935 220.892 1294 298.994 223.383 1294 299.622 225.334 1284 301.982 223.592 1280 304.974 222.612 1289 309.105 222.572 1275 313.429 223.121 1256 329.167 218.626 1275 334.247 216.712 1280 340.106 215.674 1289 344.549 216.797 1289 347.883 218.813 1284 347.813 221.005 1284 343.964 219.733 1280 339.84 219.365 1275 334.681 220.083 1275 329.588 221.503 1265 318.559 229.138 1256 318.294 234.187 1247 316.927 238.832 1252 314.228 242.616 1256 314.854 246.652 1243 319.723 247.25 1238 324.203 246.965 1238 331.193 245.616 1247 331.753 241.437 1252 328.241 238.129 1252 326.724 233.546 1252 326.136 228.596 1256 313.489 255.965 1234 316.46 254.091 1234 319.944 252.835 1234 323.511 253.327 1229 327.117 252.325 1234 332.159 252.846 1238 337.429 253.979 1247 333.613 257.565 1234 329.427 259.841 1234 324.322 260.85 1234 319.732 260.362 1234 316.339 258.746 1234 315.267 256.093 1234 319.188 255.52 1234 323.767 255.539 1229 329.248 254.74 1234 335.223 254.434 1243 329.592 256.114 1234 323.838 256.968 1229 318.996 256.827 1234 298.812 231.559 1280 299.17 238.104 1270 300.132 244.417 1265 301.944 250.651 1261 304.194 256.658 1252 307.207 262.06 1252 310.612 266.526 1247 314.475 270.708 1252 319.301 274.108 1252 325.771 275.421 1252 333.184 274.502 1256 340.322 271.837 1256 346.613 267.694 1265 351.732 262.598 1275 355.614 256.52 0 357.733 249.604 1299 358.707 242.288 1304 359.167 234.772 1299 358.891 226.789 1304 308.749 229.899 1275 337.442 227.447 1261 322.64 243.437 1238 314.139 217.248 1247 309.35 216.105 1294 303.404 216.175 1294 298.936 218.47 1299 296.533 221.435 1299 328.03 215.629 1280 333.393 213.625 1284 340.204 212.478 1289 345.743 213.841 1294 349.489 216.066 1299
1391186668.909 314.595 229.746 1252 311.778 228.512 1275 308.626 228.362 1275 305.664 229.095 1275 303.476 230.617 1275 305.904 231.401 1275 308.858 231.409 0 311.834 230.791 0 331.211 228.133 1256 333.899 226.384 1261 337.232 225.63 1270 340.558 225.795 1270 343.502 226.81 1275 340.801 228.126 1265 337.617 228.712 1261 334.317 228.687 1256 313.526 220.581 1252 309.115 219.532 1284 304.279 219.582 1294 301.063 221.279 1289 299.14 223.78 1289 299.772 225.725 1284 302.126 223.958 1280 305.109 222.941 1284 309.235 222.84 1275 313.554 223.337 1256 329.103 218.725 1270 334.141 216.793 1275 339.977 215.753 1289 344.417 216.83 1289 347.758 218.821 1289 347.713 221.018 1284 343.856 219.767 1275 339.736 219.419 1280 334.587 220.153 1275 329.528 221.594 1265 318.615 229.138 1252 318.346 234.182 1247 316.98 238.82 1252 314.299 242.615 1252 314.955 246.647 1243 319.843 247.192 1238 324.302 246.875 1238 331.276 245.474 1247 331.809 241.303 1252 328.287 238.027 1247 326.747 233.495 1247 326.126 228.56 1252 313.49 255.995 1234 316.497 254.089 1238 320.005 252.804 1234 323.597 253.273 1234 327.213 252.239 1234 332.294 252.723 1238 337.602 253.82 1243 333.73 257.422 1238 329.52 259.695 1234 324.396 260.729 1229 319.783 260.284 1234 316.37 258.723 1234 315.244 256.098 1234 319.208 255.483 1234 323.835 255.467 1229 329.375 254.626 1234 335.421 254.289 1243 329.72 256.004 1234 323.904 256.904 1229 319.015 256.807 1234 298.908 231.767 1275 299.243 238.286 1270 300.127 244.586 1265 301.869 250.82 1261 304.094 256.876 1252 307.117 262.333 1247 310.536 266.82 1243 314.424 271.025 1252 319.298 274.414 1252 325.825 275.701 1252 333.289 274.742 1256 340.481 272.069 1261 346.803 267.881 1265 351.927 262.722 1275 355.767 256.567 0 357.822 249.582 1299 358.732 242.201 1304 359.121 234.638 1304 358.778 226.616 1304 308.842 229.992 1275 337.392 227.285 1261 322.719 243.369 1238 314.183 217.46 1247 309.389 216.379 1294 303.467 216.552 1294 299.047 218.881 1294 296.67 221.856 1294 327.953 215.748 1275 333.28 213.722 1280 340.06 212.57 1289 345.585 213.878 1294 349.343 216.078 1294
